time,open,high,low,close,volume,high_time,low_time
2021-06-16 20:00:00,1.39969,1.40013,1.39805,1.39886,10343734000.0,2021-06-16 20:01:08.143,2021-06-16 21:04:01.713
2021-06-17 00:00:00,1.39887,1.4003,1.39708,1.39918,19110070000.0,2021-06-17 02:53:36.354,2021-06-17 00:17:52.083
2021-06-17 04:00:00,1.39917,1.40089,1.39659,1.39742,28550023000.0,2021-06-17 05:57:23.551,2021-06-17 07:41:03.126
2021-06-17 08:00:00,1.39741,1.3996,1.39336,1.39473,32830642000.0,2021-06-17 08:06:14.261,2021-06-17 10:24:45.126
2021-06-17 12:00:00,1.39471,1.39625,1.39084,1.39152,61701310000.0,2021-06-17 14:53:32.319,2021-06-17 15:54:34.256
2021-06-17 16:00:00,1.39151,1.39352,1.38958,1.39194,35484709000.0,2021-06-17 18:42:40.491,2021-06-17 16:59:19.313
2021-06-17 20:00:00,1.39193,1.39391,1.39091,1.39374,5170043000.0,2021-06-17 23:53:26.828,2021-06-17 21:04:01.775
2021-06-18 00:00:00,1.39372,1.39446,1.39255,1.39264,18956376000.0,2021-06-18 02:03:49.880,2021-06-18 03:49:37.699
2021-06-18 04:00:00,1.39262,1.39279,1.3855,1.389,33331793000.0,2021-06-18 04:00:55.397,2021-06-18 07:02:50.256
2021-06-18 08:00:00,1.38901,1.39103,1.38695,1.38904,29587971000.0,2021-06-18 10:35:31.443,2021-06-18 09:05:38.071
2021-06-18 12:00:00,1.38901,1.3891,1.37947,1.38158,83853619000.0,2021-06-18 12:00:49.064,2021-06-18 15:10:12.588
2021-06-18 16:00:00,1.38156,1.38328,1.3808,1.38094,23795806000.0,2021-06-18 18:23:15.824,2021-06-18 19:55:53.971
2021-06-18 20:00:00,1.38093,1.38132,1.37916,1.37985,2151653000.0,2021-06-18 20:01:46.608,2021-06-18 20:49:19.574
2021-06-20 20:00:00,1.38025,1.38231,1.37948,1.3816,1778803000.0,2021-06-20 23:32:08.337,2021-06-20 21:31:37.694
2021-06-21 00:00:00,1.38162,1.38288,1.37862,1.37942,7987549000.0,2021-06-21 01:24:39.779,2021-06-21 03:48:00.916
2021-06-21 04:00:00,1.37947,1.38343,1.37895,1.38332,11922637000.0,2021-06-21 07:55:21.870,2021-06-21 04:40:31.818
2021-06-21 08:00:00,1.38327,1.38873,1.38319,1.38765,12891151000.0,2021-06-21 10:47:59.601,2021-06-21 08:01:01.853
2021-06-21 12:00:00,1.38766,1.39187,1.38666,1.39136,14449134000.0,2021-06-21 14:19:08.827,2021-06-21 12:52:06.726
2021-06-21 16:00:00,1.39137,1.39367,1.39126,1.39317,5687269000.0,2021-06-21 19:18:36.105,2021-06-21 16:02:15.329
2021-06-21 20:00:00,1.39313,1.39369,1.39239,1.3924,1556019000.0,2021-06-21 21:07:04.197,2021-06-21 23:55:24.223
2021-06-22 00:00:00,1.39239,1.3925,1.39009,1.39131,3142377000.0,2021-06-22 00:07:21.247,2021-06-22 01:23:49.205
2021-06-22 04:00:00,1.3913,1.39167,1.38777,1.38853,6505420000.0,2021-06-22 04:20:55.918,2021-06-22 07:57:13.747
2021-06-22 08:00:00,1.38854,1.39086,1.38601,1.39003,9807552000.0,2021-06-22 11:50:23.310,2021-06-22 09:02:24.231
2021-06-22 12:00:00,1.39004,1.39306,1.388,1.39202,36623232000.0,2021-06-22 15:13:41.347,2021-06-22 13:01:50.315
2021-06-22 16:00:00,1.39201,1.39635,1.3919,1.39493,24804919000.0,2021-06-22 19:27:29.544,2021-06-22 16:13:19.686
2021-06-22 20:00:00,1.39492,1.39563,1.39381,1.39489,5067663000.0,2021-06-22 23:40:32.270,2021-06-22 21:15:27.945
2021-06-23 00:00:00,1.39487,1.39527,1.39238,1.39304,19387132000.0,2021-06-23 00:14:44.050,2021-06-23 02:51:45.006
2021-06-23 04:00:00,1.39305,1.39873,1.39243,1.3979,25413927000.0,2021-06-23 07:30:57.632,2021-06-23 05:31:15.419
2021-06-23 08:00:00,1.39791,1.3984,1.39533,1.39716,37884195000.0,2021-06-23 08:02:09.491,2021-06-23 09:55:47.654
2021-06-23 12:00:00,1.39717,1.40014,1.3958,1.39761,40896368000.0,2021-06-23 14:17:30.592,2021-06-23 15:39:34.742
2021-06-23 16:00:00,1.3976,1.39805,1.39516,1.39582,23450041000.0,2021-06-23 16:26:48.694,2021-06-23 19:52:51.825
2021-06-23 20:00:00,1.39583,1.39688,1.39565,1.39666,7185843000.0,2021-06-23 23:50:35.142,2021-06-23 20:14:16.234
2021-06-24 00:00:00,1.39665,1.3968,1.39512,1.39552,16649195000.0,2021-06-24 00:23:09.659,2021-06-24 01:34:04.854
2021-06-24 04:00:00,1.39553,1.39738,1.39483,1.39564,26642306000.0,2021-06-24 06:24:28.871,2021-06-24 06:00:31.194
2021-06-24 08:00:00,1.39563,1.39864,1.39047,1.39112,33453816000.0,2021-06-24 08:24:55.855,2021-06-24 11:35:42.383
2021-06-24 12:00:00,1.39111,1.393,1.38893,1.39068,45342707000.0,2021-06-24 13:43:44.822,2021-06-24 14:54:24.896
2021-06-24 16:00:00,1.39067,1.39365,1.3904,1.39355,18217721000.0,2021-06-24 19:59:01.575,2021-06-24 16:06:01.619
2021-06-24 20:00:00,1.39356,1.39391,1.39088,1.39161,4987194000.0,2021-06-24 20:02:25.275,2021-06-24 21:04:01.698
2021-06-25 00:00:00,1.39157,1.39353,1.3913,1.39292,14067869000.0,2021-06-25 03:43:16.581,2021-06-25 00:16:29.188
2021-06-25 04:00:00,1.39291,1.39323,1.38988,1.39106,18810871000.0,2021-06-25 06:38:25.698,2021-06-25 07:12:41.708
2021-06-25 08:00:00,1.39105,1.39175,1.38907,1.38959,27963978000.0,2021-06-25 08:22:22.790,2021-06-25 11:41:52.544
2021-06-25 12:00:00,1.3896,1.39311,1.38917,1.38978,43121536000.0,2021-06-25 14:30:04.361,2021-06-25 12:30:37.178
2021-06-25 16:00:00,1.38977,1.39085,1.38713,1.38892,16857019000.0,2021-06-25 16:43:11.298,2021-06-25 18:30:31.431
2021-06-25 20:00:00,1.38891,1.3892,1.38803,1.38816,1380398000.0,2021-06-25 20:01:55.255,2021-06-25 20:48:07.038
2021-06-27 20:00:00,1.38809,1.3896,1.38728,1.38958,1190497000.0,2021-06-27 23:59:51.229,2021-06-27 21:34:48.477
2021-06-28 00:00:00,1.38959,1.38963,1.3876,1.38858,12923618000.0,2021-06-28 00:55:04.900,2021-06-28 01:39:57.805
2021-06-28 04:00:00,1.38857,1.39393,1.38857,1.39261,15015941000.0,2021-06-28 07:10:07.252,2021-06-28 04:00:10.322
2021-06-28 08:00:00,1.39262,1.39284,1.38861,1.38902,30701992000.0,2021-06-28 09:00:41.318,2021-06-28 11:55:22.035
2021-06-28 12:00:00,1.38903,1.39264,1.3882,1.38946,35729067000.0,2021-06-28 14:22:22.389,2021-06-28 15:28:38.341
