time,open,high,low,close,volume,high_time,low_time
2025-01-30 00:00:00,0.83694,0.83735,0.83689,0.83722,7006076000.0,2025-01-30 03:55:40.094,2025-01-30 00:15:54.059
2025-01-30 04:00:00,0.83723,0.8376,0.83696,0.83711,4081732000.0,2025-01-30 06:21:54.430,2025-01-30 07:58:59.239
2025-01-30 08:00:00,0.83712,0.83731,0.83594,0.83615,14034949000.0,2025-01-30 08:27:11.184,2025-01-30 09:26:16.181
2025-01-30 12:00:00,0.83616,0.83899,0.83607,0.83669,19518461000.0,2025-01-30 14:00:43.795,2025-01-30 12:02:28.567
2025-01-30 16:00:00,0.8367,0.8376,0.83627,0.83694,7646891000.0,2025-01-30 17:20:18.426,2025-01-30 16:49:01.352
2025-01-30 20:00:00,0.83695,0.83726,0.83628,0.83693,9539809000.0,2025-01-30 20:47:29.499,2025-01-30 22:05:01.205
2025-01-31 00:00:00,0.83692,0.83694,0.83613,0.83632,6525412000.0,2025-01-31 00:00:18.095,2025-01-31 03:24:15.245
2025-01-31 04:00:00,0.83631,0.83738,0.83614,0.83664,7246254000.0,2025-01-31 07:42:58.453,2025-01-31 06:44:37.645
2025-01-31 08:00:00,0.83663,0.8367,0.83547,0.8361,14840902000.0,2025-01-31 08:01:06.499,2025-01-31 10:42:06.565
2025-01-31 12:00:00,0.83612,0.8371,0.83561,0.83671,19248114000.0,2025-01-31 14:32:11.319,2025-01-31 15:38:32.095
2025-01-31 16:00:00,0.83672,0.83689,0.83542,0.83674,20653415000.0,2025-01-31 16:03:28.917,2025-01-31 16:44:46.448
2025-01-31 20:00:00,0.83675,0.83692,0.83547,0.83586,6167842000.0,2025-01-31 20:06:45.512,2025-01-31 21:13:28.000
2025-02-02 20:00:00,0.83124,0.83374,0.83109,0.83369,7649344000.0,2025-02-02 23:59:32.419,2025-02-02 22:06:04.668
